Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2021-04-14,389.8618469238281,392.2401313237607,389.3122624611107,391.1694161030146,61659900
2021-04-15,394.0498962402344,394.32468845505394,391.98428463617046,392.0316496417344,60229800
2021-04-16,395.3670654296875,395.98295521875355,393.9173431622184,395.3575808599512,82037300
2021-04-19,393.42462158203125,394.8743438988194,392.07914278677544,394.4195471979429,78498500
2021-04-20,390.5440368652344,393.3108124096903,389.04692103322145,392.1927322775658,81851800
2021-04-21,394.23944091796875,394.4478990060897,389.7765467017933,389.9186995608864,66793000
2021-04-22,390.63885498046875,394.91223188818265,389.5586839579788,394.06894377336874,97582800
2021-04-23,394.874267578125,396.30504939462804,391.13153550748166,391.2073253041885,73209200
2021-04-26,395.6986389160156,396.2766482012412,394.94062523834776,395.5375747447861,52182400
2021-04-27,395.6133728027344,396.2008666690119,394.45738312452517,396.00186421846695,51303100
2021-04-28,395.49969482421875,397.02523577826383,395.02592901132044,395.88818626075977,51238900
2021-04-29,398.02008056640625,398.6454548279253,394.59002115449573,398.26644801025617,78544300
2021-04-30,395.4049377441406,396.5798966288045,394.49531547566744,395.71763937529647,85527000
2021-05-03,396.25775146484375,397.8116883495004,395.7555608420962,397.4231968992434,68128300
2021-05-04,393.8130187988281,394.74161003485153,390.0702869004626,394.2394195202307,101591200
2021-05-05,393.9362487792969,395.7176127509672,393.36772405611316,395.480729859338,60162200
2021-05-06,397.08209228515625,397.21473167856755,391.97488285321674,394.0120701009213,74321400
2021-05-07,399.9720153808594,400.6352990359247,397.16733007456617,397.8590385196276,67733800
2021-05-10,396.0113220214844,400.5594617077472,395.8881382984354,400.33206339834413,81852400
2021-05-11,392.47705078125,393.4814319507402,388.5448004762039,391.4253045989301,116888000
2021-05-12,384.13873291015625,390.9420018573073,382.80271008075215,389.6533729507522,134811000
2021-05-13,388.7532653808594,390.7146627413123,385.6643030981965,385.71169702822425,106394000
2021-05-14,394.72265625,395.58491337776223,391.50105496018074,391.5294797482887,82201600
2021-05-17,393.7182922363281,394.5426689599001,391.671620654803,393.59513742677,65129200
2021-05-18,390.326171875,394.229997462961,390.16507877886556,393.9836299922977,59810200
2021-05-19,389.3028259277344,389.48285924811074,384.0629772471308,385.56957796320035,106467100
2021-05-20,393.490966796875,394.7701403867795,390.0703912086348,390.19354604100147,78022200
2021-05-21,393.1687316894531,396.25769370156235,392.70445049733877,394.9974605852987,76578700
2021-05-24,397.1768798828125,398.26653556680304,395.1965131611136,395.44288065912593,51376700
2021-05-25,396.29559326171875,398.6359973884671,395.7081283168972,398.2759307664491,57451400
2021-05-26,397.08209228515625,397.59373855221963,395.84082814703237,396.8925743901447,43088600
2021-05-27,397.29052734375,398.64549057368816,397.0062505177326,398.12435976721014,56707700
2021-05-28,398.00115966796875,399.1476647448963,397.7642767808798,398.88235706801134,58520200
2021-06-01,397.650634765625,400.5405948368615,397.2052937172458,400.39847086745795,54216600
2021-06-02,398.27593994140625,399.1287415043024,397.29052790897794,398.3138493015363,49097100
2021-06-03,396.7977600097656,397.95374960855315,394.43841580324005,395.9260472137817,58138800
2021-06-04,400.4268493652344,400.73006640915304,396.86412139011236,398.6739101682677,55938800
2021-06-07,400.0382995605469,400.59733963821776,399.090768123878,400.41730635194153,51555000
2021-06-08,400.1236267089844,401.004824121417,398.2664729446775,400.9100651819755,47134300
2021-06-09,399.5266418457031,401.05218256152716,399.2992435442599,400.9763638501355,48436300
2021-06-10,401.3838195800781,402.3503202520574,399.43190693168344,400.76792986572656,51020100
2021-06-11,402.0471496582031,402.1608488288937,400.63533676151,401.9429350571937,45570800
2021-06-14,402.94732666015625,403.0515412638485,400.9006547859238,402.1608591820148,42358500
2021-06-15,402.2082214355469,403.1367838912009,401.3175394238673,403.09890344722646,51508500
2021-06-16,399.9625244140625,402.5777207173374,397.8874569448087,402.3503224010066,80386100
2021-06-17,399.82989501953125,400.8247915946907,397.3189421594497,399.5456471170196,90949700
2021-06-18,394.43603515625,397.20234729448094,394.22689506559306,396.49888926725794,118676300
2021-06-21,400.082763671875,400.2729015784054,395.396157286711,396.2232020592727,72822000
2021-06-22,402.2216796875,403.0677556470252,399.3412674054613,400.0732722268417,57700300
2021-06-23,401.73687744140625,403.11527570892883,401.65132408777833,402.29774654472567,49445400
2021-06-24,404.11346435546875,404.541231132252,403.657150782595,403.9138398596366,45110300
2021-06-25,405.54888916015625,406.00520272283484,404.5412220938406,404.87394892010803,58129500
2021-06-28,406.3664245605469,406.5375312578483,404.86443964372984,406.0812467317112,53159600
2021-06-29,406.5850830078125,407.40261213002657,406.04321611836207,406.75618970628017,35970500
2021-06-30,406.92730712890625,407.61176295178456,406.09074678861384,406.11926457244334,64827900
2021-07-01,409.18023681640625,409.34185690749206,407.6307031052099,407.6972542610079,53441000
2021-07-02,412.3078918457031,412.66913645439655,409.26585946709906,410.3591088916095,57697700
2021-07-06,411.5569152832031,412.58361361658035,408.7810873675716,412.3649579133121,68710400
2021-07-07,413.01129150390625,413.2964983177691,410.2069464055386,412.2507980222054,63549500
2021-07-08,409.64617919921875,410.4161884693829,406.4140085712506,407.61181366304993,97595200
2021-07-09,414.01898193359375,414.3231909479363,409.4464471647027,411.1766032964367,76238600
2021-07-12,415.5020446777344,415.75873377534595,413.4962259380348,413.9335083485568,52889600
2021-07-13,414.08551025390625,416.22443081200964,413.81933463378095,414.703414835165,52911300
2021-07-14,414.7035217285156,416.3006048718959,413.43919445977104,415.8062578706934,64130400
2021-07-15,413.28704833984375,414.02853975606985,411.3572675379367,413.34408390947874,55126400
2021-07-16,410.04534912109375,414.53233053906337,409.6461001748286,414.484810572926,75874700
2021-07-19,403.9898376464844,410.1119063413886,401.1379433728695,405.1496091448599,147987000
2021-07-20,409.7791442871094,411.0720179989587,403.85670057779765,404.6647430213327,99608200
2021-07-21,413.096923828125,413.2395417678081,409.7317090666611,410.9960362491932,64724400
2021-07-22,413.9620056152344,414.20917910113377,412.2793982198495,413.2775497404897,47878500
2021-07-23,418.2208557128906,418.5630691532213,415.226372066104,415.9203145459879,63766600
2021-07-26,419.2474365234375,419.25695212065085,417.57434503901675,417.6218650031492,43719200
2021-07-27,417.33673095703125,418.22081126155945,414.4658053504121,418.19229347789627,67397100
2021-07-28,417.1656188964844,418.56304839715096,415.7206694240083,417.9736614940485,52472400
2021-07-29,418.895751953125,419.9889723427354,418.0972249986886,418.1067405969104,47435300
2021-07-30,416.8614196777344,418.3348868676976,416.1579326549067,416.29103498740426,68951200
2021-08-02,415.9867858886719,419.1618912455279,415.6255413192208,418.6010222075262,58783300
2021-08-03,419.3710632324219,419.4946499641113,414.5703859585943,416.7948600960946,58053900
2021-08-04,417.3081970214844,419.34253320298154,417.0705391631665,418.068690563714,46732200
2021-08-05,419.950927734375,420.03648107726343,418.1637360981263,418.4869472860272,38969700
2021-08-06,420.6448974609375,421.07269321419864,419.98895944512066,420.27416628428455,46930000
2021-08-09,420.3027038574219,420.9396107073688,419.52317907569306,420.6163994832065,41222600
2021-08-10,420.8255310058594,421.5480202045592,420.06503743636375,420.7589798405117,43339300
2021-08-11,421.87127685546875,421.96634581463667,420.76854075326224,421.90931024133056,44034300
2021-08-12,423.1355895996094,423.2782075389677,420.80655974004287,421.7191578926865,38909400
2021-08-13,423.9056091308594,423.924611316815,423.0975665576948,423.5918844912801,39470300
2021-08-16,424.90374755859375,425.03682087814195,421.0061527454316,422.58420446045704,73740000
2021-08-17,422.1184387207031,422.9930034946239,419.08592177590305,422.3085476228295,92673900
2021-08-18,417.49835205078125,422.6793055391883,417.25120757827085,421.09173810531274,89351900
2021-08-19,418.14471435546875,419.36155039996737,414.58936219722443,414.7319511052616,92812200
2021-08-20,421.471923828125,421.8046506205155,418.0021250182655,418.4964719135775,72008700
2021-08-23,425.179443359375,426.1015570517943,421.5480241573963,423.183111457017,54973000
2021-08-24,425.8544616699219,426.39632867338554,425.33162586649416,425.8544616699219,38744700
2021-08-25,426.7479248046875,427.27076044524495,425.66419113535756,426.0444668859084,40529700
2021-08-26,424.2288513183594,426.70047017763676,424.13378235970106,426.4628122864776,57829600
2021-08-27,428.0217590332031,428.40200576540917,424.9892427504915,425.0462783097741,77235100
2021-08-30,429.904052734375,430.70257963698725,428.4590744250086,428.7062478749725,48357400
2021-08-31,429.2671203613281,430.15120061655034,428.65873134012105,429.808987231678,59300200
2021-09-01,429.4952697753906,430.7405946315992,429.25761191716805,430.2177589478972,48721400
2021-09-02,430.8166809082031,431.6342100522573,429.59987377942156,430.9402676418323,42501000
2021-09-03,430.71209716796875,431.234961887306,429.25763216747094,429.66642575123507,47170500
2021-09-07,429.1720275878906,430.4553857318414,428.4875718451813,430.36031679322156,51671500
2021-09-08,428.64923095703125,429.3717201431419,426.70041907633004,428.6302287719645,56181900
2021-09-09,426.8145751953125,430.22733906990777,426.5674017021807,428.44966266554775,57970400
2021-09-10,423.4493103027344,429.20061944477663,423.3257235622952,428.7728526636087,89948200
2021-09-13,424.5329895019531,426.7574926734723,422.1849286084342,426.491317022064,83738600
2021-09-14,422.2420654296875,426.20618309535996,421.33895377344425,425.99704297554445,78197100
2021-09-15,425.768798828125,426.2726323129457,421.54799306394244,422.66973116056687,78792200
2021-09-16,425.0939025878906,426.2251273880345,422.09939014025,425.2364915113565,77786700
2021-09-17,420.9530029296875,424.7391016125104,420.5906010294614,424.3099644442777,118425000
2021-09-20,413.9339599609375,416.3372154464956,408.99389114031214,414.7350451227902,166445500
2021-09-21,413.54296875,417.62470521082247,413.0089119498111,416.30862627324524,92526100
2021-09-22,417.5770568847656,419.6465490760335,413.65745782488125,415.8509035965647,102350100
2021-09-23,422.6505432128906,424.2813517502649,419.23639254167597,419.4748117788921,76396000
2021-09-24,423.3467712402344,424.07157509176756,420.77183163372365,420.99118782666477,62094800
2021-09-27,422.1355895996094,423.48024852105607,421.4298488484263,422.2976983869445,61371100
2021-09-28,413.6287536621094,419.65599876331413,412.8848868309038,419.3222060215364,130436300
2021-09-29,414.32501220703125,416.79503231098124,413.75280014769555,415.03072392132714,82329200
2021-09-30,409.2609558105469,416.53748676766105,408.91761696149507,415.8222290280411,140506000
2021-10-01,414.12469482421875,415.8317848183909,407.4394387858362,411.0157275674213,129240100
2021-10-04,408.78411865234375,413.85765811630904,406.6097071770432,412.9421363557012,128570000
2021-10-05,413.0375061035156,415.31677895303204,409.4993726547145,410.3099748050654,90682500
2021-10-06,414.754150390625,414.9639605094068,407.7351011512237,409.3849438497259,113032200
2021-10-07,418.34002685546875,421.2201214037191,417.9013435105908,418.08254449945895,72437500
2021-10-08,417.5770568847656,419.5130494110027,416.93810950170774,419.1220382926925,74557400
2021-10-11,414.5538635253906,419.8658514780716,414.48709914947455,416.90944691402154,65233300
2021-10-12,413.53338623046875,415.89851549713893,412.73230110076844,415.48844140168103,71181200
2021-10-13,415.02117919921875,415.8508735912165,411.5498098079766,414.57294981339174,72974000
2021-10-14,422.0020751953125,422.1546670087566,418.2636485257139,418.74048702875945,70236800
2021-10-15,425.2159423828125,425.5878903678633,423.5183985546389,424.14782884201713,66260200
2021-10-18,426.4748229980469,426.8181327506159,422.7363963256795,423.4039818720027,62213200
2021-10-19,429.7650451660156,429.83178044137713,427.50480608191145,428.1247194553089,46996800
2021-10-20,431.4529724121094,431.75815600688003,430.1178305648744,430.23226713693606,49571600
2021-10-21,432.5783386230469,432.8072117853958,430.40395626899664,430.8426395314694,41305400
2021-10-22,432.1300964355469,433.6083131755525,430.15597815721844,432.1396425183317,58845100
2021-10-25,434.4475402832031,434.7813330498173,431.4339466122787,433.2363809857361,45214500
2021-10-26,434.8385925292969,437.25139437355404,434.4571275187101,436.0211718972052,56075100
2021-10-27,432.9121398925781,435.9829809980417,432.8358294343547,435.30587847684893,72438000
2021-10-28,437.0892333984375,437.1655147498842,434.3521851666737,434.36170214566,51437900
2021-10-29,437.9762268066406,438.27186439190393,434.45715582962504,434.75279341488834,70162400
2021-11-01,438.7295837402344,439.3590140649145,436.97482151866234,438.9775199743838,48433600
2021-11-02,440.5033874511719,440.81811715005455,438.76768837756686,438.9012171234956,48908400
2021-11-03,443.1927490234375,443.60282312297886,439.4829317544285,439.93116108069086,52509800
2021-11-04,445.28131103515625,445.36713846873016,443.4502384738466,443.8030942909541,52847100
2021-11-05,446.8262634277344,448.8480539196259,445.29085749708673,447.5415211453702,66390600
2021-11-08,447.2077331542969,448.44753067375456,446.511567594884,447.94208304539654,50405200
2021-11-09,445.7295837402344,447.8181388054919,444.29906816698474,447.57971954328366,51149100
2021-11-10,442.14373779296875,445.72957272118686,440.6369408987847,444.0129366133766,69429700
2021-11-11,442.2867736816406,443.7363813542704,442.2677106189685,443.660070895757,34848500
2021-11-12,445.6246643066406,446.1873302732045,442.61104133866945,443.57426447162334,53466700
2021-11-15,445.7772521972656,447.09333117019895,444.6328572106511,446.93122237145417,46980500
2021-11-16,447.5415344238281,448.695475426756,445.43391643575706,445.5101977888473,48857500
2021-11-17,446.454345703125,447.4556948688403,445.82491541750846,447.2744939182577,47858300
2021-11-18,447.9707336425781,448.2377620538931,444.7377544553832,447.5034120948414,50625600
2021-11-19,447.1696472167969,449.12467353329436,446.7976991963599,447.8562667549933,57315600
2021-11-22,445.9107360839844,451.60418860883823,445.70092599196306,449.0769505257932,72762000
2021-11-23,446.5020446777344,447.36989425520784,442.93530194932214,445.57697680758474,73206500
2021-11-24,447.6941833496094,447.8181660301213,443.6410556456632,444.47075007196213,61858800
2021-11-26,437.70916748046875,442.4107884667244,436.5647433509853,440.92305456074456,112669600
2021-11-29,443.07830810546875,444.9475067417333,440.34125996924666,442.57286049603306,86268800
2021-11-30,434.45709228515625,442.5347376484876,434.2091269516227,440.59877450044513,148559600
2021-12-01,429.6314697265625,443.1450850317848,429.4312057144088,440.2554450122088,131939200
2021-12-02,436.2118225097656,437.8044757905889,429.450256560032,429.8508136768562,127637800
2021-12-03,432.416259765625,438.9775334063885,428.1247130510567,437.89990278979565,137331600
2021-12-06,437.5374755859375,439.44482957114576,432.5497344372096,435.00069129314113,98977500
2021-12-07,446.5878601074219,447.1600721227096,437.40394602898573,442.89713480948853,95484700
2021-12-08,447.77044677734375,448.22822224768674,445.20505313446404,446.98845370005677,72238800
2021-12-09,444.74725341796875,447.8753126636306,444.5469894066791,446.4638602939876,61272600
2021-12-10,448.9338684082031,449.08646020936806,444.899833623562,447.493836035546,77159800
2021-12-13,444.9570617675781,448.7622234867178,444.67094122008945,448.4093676716682,87724700
2021-12-14,441.895751953125,444.165507824566,438.92983051204675,441.63826964565925,97264100
2021-12-15,448.8004455566406,449.04838181003123,439.3971742904425,441.9530510173485,116899300
2021-12-16,444.8426513671875,450.96524145132787,443.26906102317787,450.6791499909148,116568600
2021-12-17,440.1082458496094,444.7689652509162,438.3760283556157,441.7160450916318,135511600
2021-12-20,435.42840576171875,435.83034097777374,431.75342346982904,434.949891986116,107134800
2021-12-21,443.1611633300781,443.3047116175763,436.7012275372017,438.90237916193917,69806300
2021-12-22,447.5921325683594,447.7069711796604,442.7017075253024,442.9027043012367,58890200
2021-12-23,450.3771667480469,451.8988370338765,448.5014009449451,448.6066599555232,56439700
2021-12-27,456.7509460449219,456.7987857366245,451.7265517573857,451.77439144908834,56808600
2021-12-28,456.37774658203125,458.23438246107213,455.60255656313075,457.19122588262786,47274600
2021-12-29,456.96142578125,457.9950024599211,455.4684654641935,456.4829121102407,54503000
2021-12-30,455.6981506347656,458.416104828803,455.2292165749612,457.39207854549056,55329000
2021-12-31,454.5497741699219,456.36812058248046,454.2722572227796,455.20057506796144,65237400
2022-01-03,457.181640625,457.3156385062024,453.48752815638574,455.83222822194995,72668200
2022-01-04,457.02850341796875,459.3541026049034,455.1431579407538,458.62675230724784,71178700
2022-01-05,448.2525329589844,457.44000255090094,448.1568243703493,456.6552330127181,104538900
2022-01-06,447.83135986328125,450.5876031772824,445.4292119794813,447.7835201804481,86858900
2022-01-07,446.0609130859375,449.03728359206383,444.68279124486287,447.8409992998921,85111600
2022-01-10,445.505859375,445.72595699743675,436.97874125670006,442.81661456625085,119362000
2022-01-11,449.5636291503906,449.6593377333256,442.1945063567871,445.237875739627,74303100
2022-01-12,450.7790222167969,452.86536408430504,448.78841813387174,451.32453482828026,67605400
2022-01-13,444.5679626464844,452.5591477395473,443.5248062249367,451.8987964588912,91173100
2022-01-14,444.7498474121094,445.1039429351773,440.1369675783588,441.3715413044891,95890900
2022-01-18,436.87347412109375,440.19436071427987,435.744188680593,439.98381349603727,109709100
2022-01-19,432.337158203125,439.85938007454223,432.05961205997914,438.4429981153712,109357600
2022-01-20,427.552001953125,439.02675142845897,425.39869024770917,434.2511939255299,122379700
2022-01-21,419.1589660644531,428.8057915897996,419.13025640419954,426.41322254811826,202271200
2022-01-24,420.9389343261719,421.45573730752653,402.6788641152826,413.4645525583098,251783900
2022-01-25,415.79974365234375,420.82413808243444,408.79429526605276,414.4503313578086,167997300
2022-01-26,414.7565612792969,424.95847740903787,410.43077850996156,421.78113926306736,186391100
2022-01-27,412.70849609375,422.6137357521164,410.9954380369023,419.42684728774833,149878300
2022-01-28,422.9583435058594,423.00618320158424,409.43553935631576,414.0866792974471,164457400
2022-01-31,430.5762634277344,430.9303589440562,420.9102794459354,422.2788218167544,152251400
2022-02-01,433.485595703125,434.13636736046203,427.7338513754468,431.3131246969605,123155400
2022-02-02,437.6965026855469,438.43340329534857,433.5812671965499,435.92599609180166,117361000
2022-02-03,427.408447265625,433.5047071960283,426.55667885153287,431.57152234150993,118024400
2022-02-04,429.4182434082031,433.3229026890747,424.75749503169305,427.16922298137814,118454400
2022-02-07,428.0401611328125,431.6098552838783,426.69074875176057,430.1934731694811,84472900
2022-02-08,431.56195068359375,432.4998480771746,426.08775262763413,427.5328733897672,81012000
2022-02-09,437.87841796875,438.20380384926386,435.4571392996681,435.65810691871627,92589900
2022-02-10,430.0116271972656,438.0410731811093,427.98273345754336,431.9448123404388,140103700
2022-02-11,421.5323181152344,432.2031687380772,420.0776468513901,430.09772579352585,153214600
2022-02-14,420.1541748046875,422.62332194716885,416.6323208466163,421.01552286276586,123006300
2022-02-15,426.92999267578125,427.10225062400275,424.13545940014944,424.6618420723766,88482700
2022-02-16,427.408447265625,428.8056991068876,422.9486960290506,424.8531712295073,84863600
2022-02-17,418.2784423828125,427.37978337496696,417.6659599618614,424.1737353660467,102259100
2022-02-18,415.5700988769531,419.80972407033147,413.26365889165197,418.53686102643695,132642900
2022-02-22,411.1103210449219,416.785487260366,407.5597278976884,413.33063191305536,124391800
2022-02-23,403.8177795410156,414.6417586110405,403.2435571795435,414.0675362495683,132578000
2022-02-24,409.8948669433594,410.3351206221993,392.99378697928523,393.357432896443,213942900
2022-02-25,418.9387512207031,419.02488018337664,409.4737360605184,411.1485340379855,121804500
2022-02-28,417.866943359375,419.36948362066374,412.1917770037388,413.4646107930951,145615000
2022-03-01,411.5027160644531,418.3837464787781,408.75602246543787,416.34527312626744,137785900
2022-03-02,419.0727844238281,420.82413189155534,413.0243636370108,413.7899739516777,117726500
2022-03-03,416.98638916015625,422.1543311411564,415.15846337014653,421.5418488086865,105501700
2022-03-04,413.5986022949219,414.7470178122338,409.4929459955876,413.19663787985706,113978200
2022-03-07,401.406005859375,413.7229441461734,401.33900693014664,413.00517357742143,137896600
2022-03-08,398.3627014160156,408.85171475785677,397.2812556557022,401.58787945479423,164772700
2022-03-09,409.0431213378906,411.05288489992864,404.65036868144006,406.8706794586661,116990800
2022-03-10,407.1960754394531,408.10523405019,402.372648611678,404.3632529816223,93972700
2022-03-11,402.0185546875,410.34467653295275,401.5017516523792,409.7226144902831,95636300
2022-03-14,399.0804138183594,406.3059587889626,397.9224188768504,402.80326431154384,95729200
2022-03-15,407.8564147949219,408.4976068523178,400.43945181050805,401.7314155460901,106219100
2022-03-16,416.9003601074219,416.9577794271585,406.5453144245022,411.4166106294216,144954800
2022-03-17,422.1161193847656,422.1161193847656,414.57473813772754,414.957543290102,102676900
2022-03-18,426.7394714355469,427.06586813559943,419.7314785235304,420.4802778464497,106345500
2022-03-21,426.6146545410156,428.60183339554396,423.05303143961345,426.56663693582357,88349800
2022-03-22,431.6066589355469,432.55705013846034,428.025846211253,428.025846211253,74650400
2022-03-23,426.0482177734375,430.5506225424217,425.9618212425247,429.0338346160242,79426100
2022-03-24,432.4706726074219,432.48028198868747,426.96988777076336,428.1026814781251,64736900
2022-03-25,434.58270263671875,434.8611110322216,430.49309043583133,433.1139027936655,77101300
2022-03-28,437.6739501953125,437.6739501953125,432.05793988751947,433.9779414083445,68529800
2022-03-29,443.0882873535156,443.5875064404746,438.8930892093736,441.6194875339916,86581500
2022-03-30,440.352294921875,442.75229646538446,438.21148299818276,441.9266807000324,79666900
2022-03-31,433.5747375488281,440.4099379610115,433.1139266581461,439.57474202537907,121699900
2022-04-01,434.8034362792969,435.3218154518742,431.1746355868054,435.1778212372694,89048800
2022-04-04,438.5282897949219,438.6339051019135,434.1699078920311,435.0051037787768,59601000
2022-04-05,432.98907470703125,439.5170671475904,431.8274821700478,437.01147961365575,74214500
2022-04-06,428.65948486328125,430.97308997332436,425.7314945642103,429.014709717459,106898000
2022-04-07,430.8194580078125,432.66267204741945,425.78906424707714,427.7666631360789,78097200
2022-04-08,429.66748046875,432.6050799944686,428.1026747854182,430.05147485374647,79272700
2022-04-11,422.323486328125,427.2002765950259,421.814687170573,426.34586197932674,89770500
2022-04-12,420.7586975097656,427.9202942308347,419.18428236472414,425.35707957778624,84363600
2022-04-13,425.5779113769531,426.34590022433684,420.326706334079,420.5091088122895,74070400
2022-04-14,420.2786865234375,426.9410932792198,420.1730712191211,425.8082702634076,97869500
2022-04-18,420.45147705078125,422.160277000134,418.1858603298236,419.3378728044657,66002500
2022-04-19,427.2386779785156,427.96825851732666,420.17305828262903,420.3458513604874,77821000
2022-04-20,426.9218444824219,429.66746134186644,425.7410625335433,429.04346683191295,65224400
2022-04-21,420.53790283203125,432.00992287579226,419.6163103663754,430.5987206798366,85417300
2022-04-22,408.9986572265625,420.55704317026596,408.4226510164796,419.43385889265255,132471800
2022-04-25,411.36993408203125,411.5427271871722,402.086713863873,406.7235339301087,119647700
2022-04-26,399.45623779296875,408.99864567726297,399.4274389481225,408.797024466447,103996300
2022-04-27,400.5794372558594,406.0034640487205,398.4098558356081,400.5506384099191,122030000
2022-04-28,410.6978759765625,412.45469357336657,400.89627753737426,405.39868293229875,105449100
2022-04-29,395.5202331542969,408.83543631594483,394.76182450409937,406.6466361975492,145491100
2022-05-02,397.90106201171875,399.2834652291176,388.8194351785775,395.58745703394555,158312500
2022-05-03,399.72509765625,402.1730877316945,396.82587678133683,398.40990137980896,100028200
2022-05-04,411.89788818359375,412.473894449248,397.16187193034256,400.3970695247512,144247900
2022-05-05,397.25787353515625,408.0002833390586,393.0626753092673,407.5682713202944,172929100
2022-05-06,394.8866271972656,398.20822093478495,389.50103811323004,394.6562364376596,151770800
2022-05-09,382.243408203125,390.1538028700494,380.640194493316,388.8962045712123,155586100
2022-05-10,383.12664794921875,389.8370429785807,379.0274558055925,388.31064549235606,132497200
2022-05-11,377.0402526855469,387.8786681523816,376.2818439741501,382.1474631395568,142361000
2022-05-12,376.64666748046875,379.9682616672203,369.74426017045835,373.795464257162,125090800
2022-05-13,385.6514587402344,387.05305147320314,379.7858395883378,380.841846152997,104174400
2022-05-16,384.08660888671875,387.8114156340606,381.69621693981674,383.981022890829,78622400
2022-05-17,391.9875183105469,392.22751850113224,386.4770940128157,390.269108742824,83029700
2022-05-18,376.18585205078125,387.6482625030224,374.928253504908,387.3602740180498,117674500
2022-05-19,373.88189697265625,378.3747229054865,371.62588927184703,373.075499830071,98510700
2022-05-20,374.0450134277344,381.1490115328294,365.3186120734881,377.5202106796092,131432200
2022-05-23,381.0434875488281,381.82108576557516,374.76507482018934,377.1170589373872,76414900
2022-05-24,378.1346740722656,379.34425498211243,371.48184723208016,376.8578567880613,91448800
2022-05-25,381.4754333496094,383.47225100185494,376.21464881692896,376.6178326622619,91472900
2022-05-26,389.0978698730469,390.7586815818425,382.51227932820126,382.72348064783483,82168300
2022-05-27,398.64984130859375,398.76503668811415,391.39223942988707,391.5938313440478,84768700
2022-05-31,396.4130554199219,399.80185649165315,393.6290594361109,397.0082511264801,95937000
2022-06-01,393.2066345214844,399.59063252681636,390.653029459973,398.5634541706142,86585800
2022-06-02,400.6947021484375,400.7426904641895,390.75868914540524,393.0434954756037,79609600
2022-06-03,394.1186828613281,397.4786852028873,393.12988334411654,395.9042700431898,71874300
2022-06-06,395.31866455078125,399.9458452856898,394.1282438569681,398.18905703711096,57508900
2022-06-07,399.1106262207031,399.5714370395956,391.3058169260105,391.7762371255754,59272400
2022-06-08,394.7714538574219,399.18746254339834,393.9650568568878,397.3730473195264,64350000
2022-06-09,385.3825988769531,395.2705922007738,385.3825988769531,392.96659688518247,86289800
2022-06-10,374.2082214355469,379.9490355592954,374.1602331243973,379.0850408803496,132893900
2022-06-13,360.0002136230469,366.53781515869,358.36820093586545,364.6562222452834,170004900
2022-06-14,358.9154357910156,362.8226454401524,355.7666348531486,361.7762482546762,104011800
2022-06-15,364.0322265625,368.5442116472486,357.2354061449173,362.2657997387441,125666800
2022-06-16,351.9842224121094,356.1026332861375,349.5170137808065,355.68984004967973,134473300
2022-06-17,352.74298095703125,356.13679889885117,349.1853038450942,352.40555287965583,111113900
2022-06-21,361.6228942871094,363.0305417270803,358.4797632880197,358.55691158315574,76811900
2022-06-22,360.9671936035156,365.14193929698536,356.9081114778722,357.3323387281696,90059400
2022-06-23,364.5056457519531,365.24802882464746,359.5210190488833,363.13657261285954,79292100
2022-06-24,376.0946960449219,376.1043469367641,367.6969783931228,367.72590164519863,98050300
2022-06-27,374.6581115722656,377.3287898262571,373.5493477192666,377.02990642475606,66009600
2022-06-28,367.00274658203125,379.0642414391702,366.88705358770477,376.2392962750587,86548900
2022-06-29,366.7038879394531,368.56468571175714,364.8527410584764,367.5619934109985,65676000
2022-06-30,363.7246398925781,367.0123863578746,359.2027858194282,362.75084151407594,112508300
2022-07-01,367.5715637207031,368.0150927317368,360.3983043525232,363.059360724945,74839700
2022-07-05,368.26580810546875,368.28510988842663,359.5306332259251,362.40380365893986,81438000
2022-07-06,369.5095520019531,372.0356138988853,365.99041929614805,368.41040966139263,70426200
2022-07-07,375.043701171875,375.8535814861307,369.52877666899104,371.31245530770104,64525900
2022-07-08,374.7352294921875,376.63460128325914,371.8331360418912,373.3853994256189,72397800
2022-07-11,370.45440673828125,372.99974085334804,369.750568466621,372.0163209898933,58366900
2022-07-12,367.1762390136719,372.3151610994621,365.40221133999387,369.89514172565976,62219200
2022-07-13,365.2479553222656,368.2271967520767,361.22747704533595,361.6517042653472,84224600
2022-07-14,364.3609924316406,365.46010530309456,357.7373036839433,360.21514044592305,89704800
2022-07-15,371.3221130371094,371.43780602364194,366.89667976156716,368.8345961328782,79060400
2022-07-18,368.2561340332031,375.1401315958567,367.0123755715193,374.455595137976,63203600
2022-07-19,378.20611572265625,378.7846100866812,371.57280587529993,372.23804055696615,78506000
2022-07-20,380.61651611328125,382.0531159646576,377.0106137070165,378.39898852702765,71843800
2022-07-21,384.4923400878906,384.54053568728517,377.58904134897,380.0283330318803,64903900
2022-07-22,380.925048828125,385.8325562859645,378.66894711071706,384.6177503910204,72197300
2022-07-25,381.38787841796875,382.25560538516515,379.1124747506059,381.56141792671804,53631500
2022-07-26,376.8756408691406,379.93197205192575,375.96933984008473,379.71985841909463,52946400
2022-07-27,386.6617736816406,388.43580178960383,379.9223617415999,380.22124515295263,82342100
2022-07-28,391.5113220214844,392.21513075696186,383.8752620525332,387.4811931544967,73966600
